1765,1049
1733,1049
1700,1049
1668,1049
659,1019
625,1019
690,1019
723,1019
788,1018
757,1018
819,1018
952,1018
1147,1018
1114,1018
1082,1018
1049,1018
1016,1018
984,1018
919,1018
852,1018
887,1018
1244,1017
1276,1017
1308,1017
1341,1017
1374,1017
1406,1017
1439,1017
1472,1017
1504,1017
1536,1017
1569,1017
1634,1017
1667,1017
1213,1017
1179,1017
1601,1016
1698,1016
1830,1016
1798,1016
1766,1016
1734,1016
722,986
624,986
657,986
690,986
820,986
853,986
886,986
788,986
756,986
1048,985
917,985
1082,985
1114,985
1146,985
1178,985
1211,985
1244,985
1276,985
1309,985
984,985
950,985
1015,985
1342,985
1634,984
1603,984
1570,984
1537,984
1505,984
1473,984
1440,984
1667,984
1829,984
1797,984
1765,984
1733,984
1700,984
1408,984
1376,984
690,953
755,953
724,953
657,953
787,953
626,953
886,953
1016,953
984,953
951,953
919,953
853,953
821,953
1278,952
1309,952
1341,952
1374,952
1406,952
1439,952
1472,952
1504,952
1536,952
1569,952
1601,952
1666,952
1699,952
1732,952
1764,952
1796,952
1047,952
1828,952
1634,952
1147,952
1080,952
1113,952
1211,952
1178,952
1244,952
659,921
625,921
690,921
723,921
755,921
786,920
819,920
852,920
1082,920
1015,920
1212,920
1179,920
1147,920
1114,920
1244,920
1049,920
984,920
918,920
884,920
950,920
1667,919
1635,919
1602,919
1570,919
1537,919
1505,919
1473,919
1698,919
1829,919
1797,919
1765,919
1733,919
1278,919
1308,919
1374,919
1440,919
1408,919
1343,919
657,888
691,888
722,888
627,888
853,888
755,888
787,888
820,888
885,888
949,887
917,887
982,887
1016,887
1050,887
1342,887
1375,887
1406,887
1439,887
1569,887
1601,887
1633,887
1666,887
1699,887
1731,887
1763,887
1795,887
1827,887
1147,887
1310,887
1081,887
1113,887
1178,887
1244,887
1276,887
1212,887
1536,886
1505,886
1473,886
659,856
626,856
690,856
723,856
787,855
757,855
819,855
951,855
1828,855
1796,855
1081,855
1049,855
1016,855
984,855
1114,855
885,855
919,855
852,855
1145,854
1698,854
1667,854
1635,854
1602,854
1570,854
1537,854
1505,854
1178,854
1765,854
1733,854
1310,854
1278,854
1245,854
1213,854
1340,854
1406,854
1472,854
1440,854
1375,854
625,823
692,823
657,823
820,823
722,823
755,823
788,823
853,823
884,822
919,822
949,822
982,822
1015,822
1049,822
1700,822
1471,822
1504,822
1569,822
1601,822
1633,822
1666,822
1731,822
1438,822
1763,822
1795,822
1827,822
1407,822
1211,822
1080,822
1113,822
1146,822
1178,822
1309,822
1243,822
1373,822
1341,822
1277,822
1536,821
626,791
755,790
723,790
787,790
692,790
659,790
820,790
983,790
1828,790
1795,790
1764,790
1699,790
1016,790
951,790
919,790
886,790
854,790
1050,789
1080,789
1145,789
1115,789
1178,789
1535,789
1667,789
1635,789
1602,789
1569,789
1730,789
1504,789
1245,789
1310,789
1278,789
1341,789
1212,789
1437,789
1472,789
1407,789
1375,789
690,758
625,758
658,758
755,758
788,758
1827,758
723,758
884,757
820,757
852,757
918,757
1016,757
950,757
982,757
1048,757
1081,757
1795,757
1600,757
1633,757
1665,757
1697,757
1730,757
1762,757
1113,757
1569,757
1341,757
1146,757
1178,757
1211,757
1244,757
1276,757
1309,757
1439,757
1373,757
1536,757
1504,757
1471,757
1406,757
787,725
691,725
757,725
724,725
626,725
659,725
820,725
1732,725
1828,725
1796,725
1764,725
853,725
1699,725
1666,725
918,725
886,725
984,724
952,724
1016,724
1112,724
1178,724
1147,724
1047,724
1082,724
1210,724
1635,724
1602,724
1569,724
1277,724
1373,724
1342,724
1310,724
1245,724
1405,724
1472,724
1537,724
1503,724
1439,724
756,693
625,693
659,693
690,693
723,693
1730,693
1763,693
1794,693
1826,693
885,692
917,692
821,692
854,692
950,692
1048,692
983,692
1016,692
1081,692
1179,692
1211,692
1244,692
1276,692
1309,692
789,692
1373,692
1341,692
1697,692
1406,692
1667,692
1567,692
1438,692
1471,692
1502,692
1535,692
1634,692
1601,692
1145,691
1115,691
1827,661
1795,661
723,660
1601,660
1568,660
820,660
788,660
756,660
625,660
692,660
660,660
1633,660
1763,660
1665,660
1732,660
1699,660
950,659
1015,659
984,659
886,659
919,659
1048,659
1179,659
1244,659
1212,659
853,659
1147,659
1080,659
1114,659
1277,659
1308,659
1375,659
1439,659
1407,659
1470,659
1342,659
1537,659
1504,659
1666,628
1729,628
1699,628
626,628
659,628
1761,628
1796,628
1828,628
950,627
820,627
1502,627
852,627
885,627
918,627
1405,627
983,627
1341,627
1373,627
788,627
1438,627
1470,627
723,627
756,627
689,627
1601,627
1534,627
1567,627
1631,627
1048,626
1017,626
1115,626
1079,626
1242,626
1212,626
1180,626
1147,626
1275,626
1310,626
1794,596
1730,596
1763,596
1826,596
755,595
1600,595
1568,595
1535,595
1503,595
853,595
820,595
788,595
1632,595
723,595
691,595
659,595
627,595
1698,595
1664,595
1017,594
952,594
984,594
918,594
887,594
1048,594
1178,594
1147,594
1243,594
1212,594
1275,594
1080,594
1114,594
1373,594
1438,594
1407,594
1469,594
1342,594
1309,594
1795,564
1762,564
1826,564
723,563
1665,563
1633,563
1600,563
756,563
625,563
691,563
1697,563
659,563
1729,563
951,562
919,562
885,562
854,562
983,562
1113,562
1015,562
1048,562
1080,562
822,562
1146,562
1178,562
1211,562
1243,562
787,562
1308,562
1276,562
1341,562
1503,562
1373,562
1405,562
1438,562
1469,562
1568,562
1534,562
